iso,name,hash
HU,Bábolna,HU-Bábolna
HU,Babócsa,HU-Babócsa
HU,Ásványráró,HU-Ásványráró
HU,Ásotthalom,HU-Ásotthalom
HU,Apostag,HU-Apostag
HU,Apc,HU-Apc
HU,Alsónémedi,HU-Alsónémedi
HU,Almásfüzito,HU-Almásfüzito
HU,Albertirsa,HU-Albertirsa
HU,Alap,HU-Alap
HU,Akasztó,HU-Akasztó
HU,Ajka,HU-Ajka
HU,Ágfalva,HU-Ágfalva
HU,Ágasegyháza,HU-Ágasegyháza
HU,Adony,HU-Adony
HU,Ádánd,HU-Ádánd
HU,Adács,HU-Adács
HU,Acsa,HU-Acsa
HU,Ács,HU-Ács
HU,Abda,HU-Abda
HU,Aba,HU-Aba
HU,Tiszaalpár,HU-Tiszaalpár
HU,Budapest XII. kerület,HU-Budapest XII. kerület
HU,Budapest XI. kerület,HU-Budapest XI. kerület
HU,Budapest VIII. kerület,HU-Budapest VIII. kerület
HU,Budapest VI. kerület,HU-Budapest VI. kerület
HU,Budapest XIII. kerület,HU-Budapest XIII. kerület
HU,Budapest IV. kerület,HU-Budapest IV. kerület
HU,Budapest XV. kerület,HU-Budapest XV. kerület
HU,Budapest XVI. kerület,HU-Budapest XVI. kerület
HU,Budapest X. kerület,HU-Budapest X. kerület
HU,Budapest XIX. kerület,HU-Budapest XIX. kerület
HU,Budapest XVIII. kerület,HU-Budapest XVIII. kerület
HU,Budapest XXIII. kerület,HU-Budapest XXIII. kerület
HU,Budapest XXII. kerület,HU-Budapest XXII. kerület
HU,Budapest XXI. kerület,HU-Budapest XXI. kerület
HU,Budapest XX. kerület,HU-Budapest XX. kerület
HU,Budapest XVII. kerület,HU-Budapest XVII. kerület
HU,Budapest III. kerület,HU-Budapest III. kerület
HU,Budapest II. kerület,HU-Budapest II. kerület
HU,Budapest I. kerület,HU-Budapest I. kerület
HU,Algyo,HU-Algyo
HU,Szelevény,HU-Szelevény
HU,Kismaros,HU-Kismaros
HU,Héhalom,HU-Héhalom
HU,Mosonszentmiklós,HU-Mosonszentmiklós
HU,Kerepes,HU-Kerepes
HU,Tiszaszolos,HU-Tiszaszolos
HU,Józsefváros,HU-Józsefváros
IE,Buncrana,IE-Buncrana
IE,Youghal,IE-Youghal
IE,Wicklow,IE-Wicklow
IE,Whitegate,IE-Whitegate
IE,Loch Garman,IE-Loch Garman
IE,Westport,IE-Westport
IE,Watergrasshill,IE-Watergrasshill
IE,Waterford,IE-Waterford
IE,Virginia,IE-Virginia
IE,Tullyallen,IE-Tullyallen
IE,Tullow,IE-Tullow
IE,Tullamore,IE-Tullamore
IE,Tuam,IE-Tuam
IE,Trim,IE-Trim
IE,Trá Mhór,IE-Trá Mhór
IE,Tralee,IE-Tralee
IE,Tower,IE-Tower
IE,Tobercurry,IE-Tobercurry
IE,Tipperary,IE-Tipperary
IE,Thurles,IE-Thurles
IE,Thomastown,IE-Thomastown
IE,Termonfeckin,IE-Termonfeckin
IE,Terenure,IE-Terenure
IE,Templemore,IE-Templemore
IE,Tallaght,IE-Tallaght
IE,Swords,IE-Swords
IE,Swinford,IE-Swinford
IE,Sutton,IE-Sutton
IE,Stradbally,IE-Stradbally
IE,Stamullin,IE-Stamullin
IE,Sligo,IE-Sligo
IE,Slane,IE-Slane
IE,Skibbereen,IE-Skibbereen
IE,Skerries,IE-Skerries
IE,Sixmilebridge,IE-Sixmilebridge
IE,Shankill,IE-Shankill
IE,Sandymount,IE-Sandymount
IE,Sallins,IE-Sallins
IE,Saggart,IE-Saggart
IE,An Ros,IE-An Ros
IE,Rosslare,IE-Rosslare
IE,Roscrea,IE-Roscrea
IE,Roscommon,IE-Roscommon
IE,Rochfortbridge,IE-Rochfortbridge
IE,Ringsend,IE-Ringsend
IE,Ratoath,IE-Ratoath
IE,Rathwire,IE-Rathwire
IE,Rathnew,IE-Rathnew
IE,Rathmines,IE-Rathmines
IE,Ramelton,IE-Ramelton
IE,Rathkeale,IE-Rathkeale
IE,Rathdrum,IE-Rathdrum
IE,Rathdowney,IE-Rathdowney
IE,Rathcormac,IE-Rathcormac
IE,Rathcoole,IE-Rathcoole
IE,Rathangan,IE-Rathangan
IE,Raphoe,IE-Raphoe
IE,Raheny,IE-Raheny
IE,Prosperous,IE-Prosperous
IE,Portumna,IE-Portumna
IE,Portmarnock,IE-Portmarnock
IE,Portlaw,IE-Portlaw
IE,Portlaoise,IE-Portlaoise
IE,Portarlington,IE-Portarlington
IE,Piltown,IE-Piltown
IE,Daingean,IE-Daingean
IE,Passage West,IE-Passage West
IE,Oughterard,IE-Oughterard
IE,Oranmore,IE-Oranmore
IE,Old Kilcullen,IE-Old Kilcullen
IE,Oldcastle,IE-Oldcastle
IE,Newtown Trim,IE-Newtown Trim
IE,Newtown Cunningham,IE-Newtown Cunningham
IE,New Ross,IE-New Ross
IE,Newport,IE-Newport
IE,Newmarket on Fergus,IE-Newmarket on Fergus
IE,Newcastle,IE-Newcastle
IE,Newcastle West,IE-Newcastle West
IE,Droichead Nua,IE-Droichead Nua
IE,Nenagh,IE-Nenagh
IE,Navan,IE-Navan
IE,Naas,IE-Naas
IE,An Muileann gCearr,IE-An Muileann gCearr
IE,Mullagh,IE-Mullagh
IE,Muff,IE-Muff
IE,Moycullen,IE-Moycullen
IE,Moville,IE-Moville
IE,Mountrath,IE-Mountrath
IE,Mountmellick,IE-Mountmellick
IE,Moroe,IE-Moroe
IE,Moone,IE-Moone
IE,Mooncoin,IE-Mooncoin
IE,Monkstown,IE-Monkstown
IE,Monasterevin,IE-Monasterevin
IE,Monaghan,IE-Monaghan
IE,Moate,IE-Moate
IE,Mitchelstown,IE-Mitchelstown
IE,Millstreet,IE-Millstreet
IE,Midleton,IE-Midleton
IE,Mount Merrion,IE-Mount Merrion
IE,Maynooth,IE-Maynooth
IE,Marino,IE-Marino
IE,Manorhamilton,IE-Manorhamilton
IE,Mallow,IE-Mallow
IE,Malahide,IE-Malahide
IE,Macroom,IE-Macroom
IE,Lusk,IE-Lusk
IE,Lucan,IE-Lucan
IE,Loughrea,IE-Loughrea
IE,Loughlinstown,IE-Loughlinstown
IE,Longwood,IE-Longwood
IE,Longford,IE-Longford
IE,Listowel,IE-Listowel
IE,Luimneach,IE-Luimneach
IE,Leifear,IE-Leifear
IE,Letterkenny,IE-Letterkenny
IE,Leixlip,IE-Leixlip
IE,Laytown,IE-Laytown
IE,Strandhill,IE-Strandhill
IE,Lanesborough,IE-Lanesborough
IE,Kinsale,IE-Kinsale
IE,Kinnegad,IE-Kinnegad
IE,Kinlough,IE-Kinlough
IE,Kingscourt,IE-Kingscourt
IE,Kiltamagh,IE-Kiltamagh
IE,Kilrush,IE-Kilrush
IE,Kilmallock,IE-Kilmallock
IE,Killybegs,IE-Killybegs
IE,Killumney,IE-Killumney
IE,Killorglin,IE-Killorglin
IE,Cill Airne,IE-Cill Airne
IE,Killaloe,IE-Killaloe
IE,Kilkenny,IE-Kilkenny
IE,Kildare,IE-Kildare
IE,Kilcullen,IE-Kilcullen
IE,Kilcoole,IE-Kilcoole
IE,Kilcock,IE-Kilcock
IE,Kilbeggan,IE-Kilbeggan
IE,Kenmare,IE-Kenmare
IE,Kells,IE-Kells
IE,Kanturk,IE-Kanturk
IE,Johnstown,IE-Johnstown
IE,Inishcrone,IE-Inishcrone
IE,Howth,IE-Howth
IE,Gweedore,IE-Gweedore
IE,Greystones,IE-Greystones
IE,Granard,IE-Granard
IE,Graiguenamanagh,IE-Graiguenamanagh
IE,Gort,IE-Gort
IE,Gorey,IE-Gorey
IE,Glasnevin,IE-Glasnevin
IE,Gaillimh,IE-Gaillimh
IE,Foxford,IE-Foxford
IE,Finglas,IE-Finglas
IE,Fethard,IE-Fethard
IE,Ferns,IE-Ferns
IE,Fermoy,IE-Fermoy
IE,Ferbane,IE-Ferbane
IE,Enniskerry,IE-Enniskerry
IE,Enniscorthy,IE-Enniscorthy
IE,Ennis,IE-Ennis
IE,Enfield,IE-Enfield
IE,Edgeworthstown,IE-Edgeworthstown
IE,Edenderry,IE-Edenderry
IE,Dunshaughlin,IE-Dunshaughlin
IE,Dunmore East,IE-Dunmore East
IE,Dunmanway,IE-Dunmanway
IE,Dunlewy,IE-Dunlewy
IE,Dunleer,IE-Dunleer
IE,Dún Laoghaire,IE-Dún Laoghaire
IE,Dungloe,IE-Dungloe
IE,Dungarvan,IE-Dungarvan
IE,Dundrum,IE-Dundrum
IE,Dundalk,IE-Dundalk
IE,Dunboyne,IE-Dunboyne
IE,Duleek,IE-Duleek
IE,Dublin,IE-Dublin
IE,Dromiskin,IE-Dromiskin
IE,Drogheda,IE-Drogheda
IE,Donnybrook,IE-Donnybrook
IE,Donegal,IE-Donegal
IE,Donabate,IE-Donabate
IE,Dollymount,IE-Dollymount
IE,Dingle,IE-Dingle
IE,Derrybeg,IE-Derrybeg
IE,Derry,IE-Derry
IE,Derrinturn,IE-Derrinturn
IE,Dalkey,IE-Dalkey
IE,Crumlin,IE-Crumlin
IE,Crossmolina,IE-Crossmolina
IE,Crosshaven,IE-Crosshaven
IE,Croom,IE-Croom
IE,Courtown,IE-Courtown
IE,Cork,IE-Cork
IE,Cootehill,IE-Cootehill
IE,Convoy,IE-Convoy
IE,Collooney,IE-Collooney
IE,Cobh,IE-Cobh
IE,Cloyne,IE-Cloyne
IE,Cluain Meala,IE-Cluain Meala
IE,Clones,IE-Clones
IE,Clondalkin,IE-Clondalkin
IE,Clonakilty,IE-Clonakilty
IE,Clogherhead,IE-Clogherhead
IE,Clifden,IE-Clifden
IE,Claremorris,IE-Claremorris
IE,Claregalway,IE-Claregalway
IE,Clara,IE-Clara
IE,Clane,IE-Clane
IE,Cherryville,IE-Cherryville
IE,Ráth Luirc,IE-Ráth Luirc
IE,Chapelizod,IE-Chapelizod
IE,Celbridge,IE-Celbridge
IE,Cavan,IE-Cavan
IE,Castlerea,IE-Castlerea
IE,Castlepollard,IE-Castlepollard
IE,Castlemartyr,IE-Castlemartyr
IE,Castleknock,IE-Castleknock
IE,Castleisland,IE-Castleisland
IE,Castledermot,IE-Castledermot
IE,Castlecomer,IE-Castlecomer
IE,Castlebridge,IE-Castlebridge
IE,Castleblayney,IE-Castleblayney
IE,Castlebellingham,IE-Castlebellingham
IE,Castlebar,IE-Castlebar
IE,Cashel,IE-Cashel
IE,Carrigtwohill,IE-Carrigtwohill
IE,Carrigaline,IE-Carrigaline
IE,Carrick-on-Suir,IE-Carrick-on-Suir
IE,Carrick-on-Shannon,IE-Carrick-on-Shannon
IE,Carrickmacross,IE-Carrickmacross
IE,Carnew,IE-Carnew
IE,Carndonagh,IE-Carndonagh
IE,Carlow,IE-Carlow
IE,Carlingford,IE-Carlingford
IE,Callan,IE-Callan
IE,Cahersiveen,IE-Cahersiveen
IE,Caherconlish,IE-Caherconlish
IE,Cahir,IE-Cahir
IE,Cabinteely,IE-Cabinteely
IE,Bundoran,IE-Bundoran
IE,Bunclody,IE-Bunclody
IE,Bray,IE-Bray
IE,Boyle,IE-Boyle
IE,Blessington,IE-Blessington
IE,Blarney,IE-Blarney
IE,Blanchardstown,IE-Blanchardstown
IE,Blackrock,IE-Blackrock
IE,Blackrock,IE-Blackrock
IE,Birr,IE-Birr
IE,Belturbet,IE-Belturbet
IE,Belmullet,IE-Belmullet
IE,Bearna,IE-Bearna
IE,Bantry,IE-Bantry
IE,Bandon,IE-Bandon
IE,Banagher,IE-Banagher
IE,Baltinglass,IE-Baltinglass
IE,Balrothery,IE-Balrothery
IE,Ballyshannon,IE-Ballyshannon
IE,Ballyragget,IE-Ballyragget
IE,Ballymote,IE-Ballymote
IE,Ballymahon,IE-Ballymahon
IE,Ballyjamesduff,IE-Ballyjamesduff
IE,Ballyhaunis,IE-Ballyhaunis
IE,Ballyconnell,IE-Ballyconnell
IE,Ballybunnion,IE-Ballybunnion
IE,Ballybofey,IE-Ballybofey
IE,Ballyboden,IE-Ballyboden
IE,Ballivor,IE-Ballivor
IE,Ballinrobe,IE-Ballinrobe
IE,Ballinasloe,IE-Ballinasloe
IE,Ballina,IE-Ballina
IE,Ballina,IE-Ballina
IE,Ballaghaderreen,IE-Ballaghaderreen
IE,Baldoyle,IE-Baldoyle
IE,Balbriggan,IE-Balbriggan
IE,Bailieborough,IE-Bailieborough
IE,Bagenalstown,IE-Bagenalstown
IE,Aughrim,IE-Aughrim
IE,Athy,IE-Athy
IE,Athlone,IE-Athlone
IE,Athgarvan,IE-Athgarvan
IE,Athenry,IE-Athenry
IE,Athboy,IE-Athboy
IE,Askeaton,IE-Askeaton
IE,Ashbourne,IE-Ashbourne
IE,Arklow,IE-Arklow
IE,Ardnacrusha,IE-Ardnacrusha
IE,Ardee,IE-Ardee
IE,Aghada,IE-Aghada
IE,Adare,IE-Adare
IE,Abbeyleix,IE-Abbeyleix
IE,Abbeyfeale,IE-Abbeyfeale
IE,Castletown,IE-Castletown
IE,Portraine,IE-Portraine
IE,Ballygerry,IE-Ballygerry
IE,Ballinroad,IE-Ballinroad
IE,Annacotty,IE-Annacotty
IE,Castleconnell,IE-Castleconnell
IE,Nenagh Bridge,IE-Nenagh Bridge
IE,Shannon,IE-Shannon
IE,Moate,IE-Moate
IE,Kill,IE-Kill
IE,Ashford,IE-Ashford
IE,Kilpedder,IE-Kilpedder
IE,Valleymount,IE-Valleymount
IE,Kilmacanoge,IE-Kilmacanoge
IE,Eadestown,IE-Eadestown
IE,Little Bray,IE-Little Bray
IE,Firhouse,IE-Firhouse
IE,Sandyford,IE-Sandyford
IE,Foxrock,IE-Foxrock
IE,Sallynoggin,IE-Sallynoggin
IE,Rathgar,IE-Rathgar
IE,Artane,IE-Artane
IE,Beaumont,IE-Beaumont
IE,Drumcondra,IE-Drumcondra
IE,Ballymun,IE-Ballymun
IE,Cabra,IE-Cabra
IE,Hartstown,IE-Hartstown
IE,Ballyfermot,IE-Ballyfermot
IE,Templeogue,IE-Templeogue
IE,Oldbawn,IE-Oldbawn
IE,Cherry Orchard,IE-Cherry Orchard
IE,Rialto,IE-Rialto
IE,Milltown,IE-Milltown
IE,Clonskeagh,IE-Clonskeagh
IE,Booterstown,IE-Booterstown
IE,Ballinteer,IE-Ballinteer
IE,Greenhills,IE-Greenhills
IE,Coolock,IE-Coolock
IE,Bonnybrook,IE-Bonnybrook
IE,Donaghmede,IE-Donaghmede
IE,Darndale,IE-Darndale
IE,Donnycarney,IE-Donnycarney
IE,Bayside,IE-Bayside
IE,Charlesland,IE-Charlesland
IE,Moyross,IE-Moyross
IE,Ballisodare,IE-Ballisodare
IE,Ballylinan,IE-Ballylinan
IE,Fairview,IE-Fairview
IE,Knocklyon,IE-Knocklyon
IE,Palmerstown,IE-Palmerstown
IE,Jobstown,IE-Jobstown
IE,Killester,IE-Killester
IE,Confey,IE-Confey
IE,Kentstown,IE-Kentstown
IE,Kilquade,IE-Kilquade
IE,Newtownmountkennedy,IE-Newtownmountkennedy
IE,Balally,IE-Balally
IE,Kinsealy-Drinan,IE-Kinsealy-Drinan
IE,Courtbrack,IE-Courtbrack
IE,Ballybofey-Stranorlar,IE-Ballybofey-Stranorlar
IT,Zumpano,IT-Zumpano
IT,Zerfaliu,IT-Zerfaliu
IT,Zeddiani,IT-Zeddiani
IT,Zambrone,IT-Zambrone
IT,Zagarise,IT-Zagarise
IT,Zafferana Etnea,IT-Zafferana Etnea
IT,Zaccanopoli,IT-Zaccanopoli
IT,Vizzini,IT-Vizzini
IT,Vittoria,IT-Vittoria
IT,Vita,IT-Vita
IT,Villaurbana,IT-Villaurbana
IT,Villaspeciosa,IT-Villaspeciosa
IT,Villasor,IT-Villasor
IT,Villasmundo,IT-Villasmundo
IT,Villasimius,IT-Villasimius
IT,Villa San Giovanni,IT-Villa San Giovanni
IT,Villasalto,IT-Villasalto
IT,Villarosa,IT-Villarosa
IT,Villaputzu,IT-Villaputzu
IT,Villapiana,IT-Villapiana
IT,Villanova Truschedu,IT-Villanova Truschedu
IT,Villanovafranca,IT-Villanovafranca
IT,Villanovaforru,IT-Villanovaforru
IT,Villamassargia,IT-Villamassargia
IT,Villamar,IT-Villamar
IT,Villalba,IT-Villalba
IT,Villagrande Strisaili,IT-Villagrande Strisaili
IT,Villafrati,IT-Villafrati
IT,Villafranca Tirrena,IT-Villafranca Tirrena
IT,Villafranca Sicula,IT-Villafranca Sicula
IT,Villacidro,IT-Villacidro
IT,Villabate,IT-Villabate
IT,Viggianello,IT-Viggianello
IT,Vicari,IT-Vicari
IT,Vibo Valentia,IT-Vibo Valentia
IT,Viagrande,IT-Viagrande
IT,Verzino,IT-Verzino
IT,Verbicaro,IT-Verbicaro
IT,Ventimiglia di Sicilia,IT-Ventimiglia di Sicilia
IT,Venetico Superiore,IT-Venetico Superiore
IT,Vazzano,IT-Vazzano
IT,Varapodio,IT-Varapodio
IT,Vallermosa,IT-Vallermosa
IT,Vallelunga Pratameno,IT-Vallelunga Pratameno
IT,Vallelonga,IT-Vallelonga
IT,Vallefiorita,IT-Vallefiorita
IT,Valledolmo,IT-Valledolmo
IT,Valguarnera Caropepe,IT-Valguarnera Caropepe
IT,Valdina,IT-Valdina
IT,Vaccarizzo Albanese,IT-Vaccarizzo Albanese
IT,Uta,IT-Uta
IT,Ustica,IT-Ustica
IT,Ussassai,IT-Ussassai
IT,Ussaramanna,IT-Ussaramanna
IT,Ussana,IT-Ussana
IT,Usellus,IT-Usellus
IT,Uras,IT-Uras
IT,Umbriatico,IT-Umbriatico
IT,San Ciro-Ulmi-Filci,IT-San Ciro-Ulmi-Filci
IT,Ulassai,IT-Ulassai
IT,Ugento,IT-Ugento
IT,Ucria,IT-Ucria
IT,Tusa,IT-Tusa
IT,Turri,IT-Turri
IT,Tuili,IT-Tuili
IT,Tropea,IT-Tropea
IT,Troina,IT-Troina
IT,Tripi,IT-Tripi
IT,Tricase,IT-Tricase
IT,Trenta,IT-Trenta
IT,Trecastagni,IT-Trecastagni
IT,Trebisacce,IT-Trebisacce
IT,Tratalias,IT-Tratalias
IT,Trapani,IT-Trapani
IT,Tramatza,IT-Tramatza
IT,Trabia,IT-Trabia
IT,Tortorici,IT-Tortorici
IT,Tortora,IT-Tortora
IT,Tortolì,IT-Tortolì
IT,Torretta,IT-Torretta
IT,Torretta,IT-Torretta
IT,Campora San Giovanni,IT-Campora San Giovanni
IT,Torrenova,IT-Torrenova
IT,Torre Melissa,IT-Torre Melissa
IT,Torregrotta,IT-Torregrotta
IT,Torre di Ruggiero,IT-Torre di Ruggiero
IT,Torano Castello,IT-Torano Castello
IT,Tiriolo,IT-Tiriolo
IT,Tiggiano,IT-Tiggiano
IT,Teulada,IT-Teulada
IT,Tertenia,IT-Tertenia
IT,Terravecchia,IT-Terravecchia
IT,Terrasini,IT-Terrasini
IT,Terranova Sappo Minulio,IT-Terranova Sappo Minulio
IT,Terranova da Sibari,IT-Terranova da Sibari
IT,Terranova di Pollino,IT-Terranova di Pollino
IT,Terralba,IT-Terralba
IT,Termini Imerese,IT-Termini Imerese
IT,Taviano,IT-Taviano
IT,Taverna,IT-Taverna
IT,Taurisano,IT-Taurisano
IT,Taurianova,IT-Taurianova
IT,Tarsia,IT-Tarsia
IT,Taormina,IT-Taormina
IT,Sutera,IT-Sutera
IT,Surdo,IT-Surdo
IT,Suelli,IT-Suelli
IT,Strongoli,IT-Strongoli
IT,Stilo,IT-Stilo
IT,Stignano,IT-Stignano
IT,Staletti,IT-Staletti
IT,Staiti,IT-Staiti
IT,Squillace,IT-Squillace
IT,Spilinga,IT-Spilinga
IT,Spezzano Piccolo,IT-Spezzano Piccolo
IT,Spezzano della Sila,IT-Spezzano della Sila
IT,Spezzano Albanese,IT-Spezzano Albanese
IT,Sperlinga,IT-Sperlinga
IT,Specchia,IT-Specchia
IT,Sparta',IT-Sparta'
IT,Spadafora,IT-Spadafora
IT,Soveria Simeri,IT-Soveria Simeri
IT,Soveria Mannelli,IT-Soveria Mannelli
IT,Soverato Superiore,IT-Soverato Superiore
IT,Soverato Marina,IT-Soverato Marina
IT,Sortino,IT-Sortino
IT,Soriano Calabro,IT-Soriano Calabro
IT,Sorianello,IT-Sorianello
IT,Sorbo San Basile,IT-Sorbo San Basile
IT,Sommatino,IT-Sommatino
IT,Soleminis,IT-Soleminis
IT,Solarussa,IT-Solarussa
IT,Solarino,IT-Solarino
IT,Solanas,IT-Solanas
IT,Siris,IT-Siris
IT,Siracusa,IT-Siracusa
IT,Sinopoli,IT-Sinopoli
IT,Sinnai,IT-Sinnai
IT,Sini,IT-Sini
IT,Sinagra,IT-Sinagra
IT,Simbario,IT-Simbario
IT,Simaxis,IT-Simaxis
IT,Simala,IT-Simala
IT,Silius,IT-Silius
IT,Siliqua,IT-Siliqua
IT,Silì,IT-Silì
IT,Siderno,IT-Siderno
IT,Siddi,IT-Siddi
IT,Siculiana,IT-Siculiana
IT,Sibari,IT-Sibari
IT,Siapiccia,IT-Siapiccia
IT,Siano,IT-Siano
IT,Siamanna,IT-Siamanna
IT,Siamaggiore,IT-Siamaggiore
IT,Seulo,IT-Seulo
IT,Seui,IT-Seui
IT,Setzu,IT-Setzu
IT,Settimo San Pietro,IT-Settimo San Pietro
IT,Sestu,IT-Sestu
IT,Sersale,IT-Sersale
IT,Serri,IT-Serri
IT,Serrenti,IT-Serrenti
IT,Serrata,IT-Serrata
IT,Serrastretta,IT-Serrastretta
IT,Serra San Bruno,IT-Serra San Bruno
IT,Serra Pedace,IT-Serra Pedace
IT,Serramanna,IT-Serramanna
IT,Serradifalco,IT-Serradifalco
IT,Serra d'Aiello,IT-Serra d'Aiello
IT,Serdiana,IT-Serdiana
IT,Senorbì,IT-Senorbì
IT,Senis,IT-Senis
IT,Seminara,IT-Seminara
IT,Sellia,IT-Sellia
IT,Selegas,IT-Selegas
IT,Selargius,IT-Selargius
IT,Segariu,IT-Segariu
IT,Scordia,IT-Scordia
IT,Scoglitti,IT-Scoglitti
IT,Sclafani Bagni,IT-Sclafani Bagni
IT,Scillato,IT-Scillato
IT,Scilla,IT-Scilla
IT,Scido,IT-Scido
IT,Scicli,IT-Scicli
IT,Sciara,IT-Sciara
IT,Sciacca,IT-Sciacca
IT,Scarcelli,IT-Scarcelli
IT,Scandale,IT-Scandale
IT,Scaletta Zanclea,IT-Scaletta Zanclea
IT,Scalea,IT-Scalea
IT,Scala Coeli,IT-Scala Coeli
IT,Savelli,IT-Savelli
IT,Satriano,IT-Satriano
IT,Sartano,IT-Sartano
IT,Sarroch,IT-Sarroch
IT,Sardara,IT-Sardara
IT,Saracena,IT-Saracena
IT,Saponara,IT-Saponara
IT,San Vito Sullo Ionio,IT-San Vito Sullo Ionio
IT,San Vito Lo Capo,IT-San Vito Lo Capo
IT,San Vito,IT-San Vito
IT,San Vincenzo la Costa,IT-San Vincenzo la Costa
IT,Santo Stefano Quisquina,IT-Santo Stefano Quisquina
IT,Santo Stefano in Aspromonte,IT-Santo Stefano in Aspromonte
IT,Santo Stefano di Rogliano,IT-Santo Stefano di Rogliano
IT,Santo Stefano di Camastra,IT-Santo Stefano di Camastra
IT,San Sperate,IT-San Sperate
IT,Sant'Onofrio,IT-Sant'Onofrio
IT,Sant'Ilario dello Ionio,IT-Sant'Ilario dello Ionio
IT,Santa Eufemia Lamezia,IT-Santa Eufemia Lamezia
IT,Sant'Eufemia d'Aspromonte,IT-Sant'Eufemia d'Aspromonte
IT,San Teodoro,IT-San Teodoro
IT,Sant'Elia,IT-Sant'Elia
IT,Santa Venerina,IT-Santa Venerina
IT,Santa Teresa di Riva,IT-Santa Teresa di Riva
IT,Santa Sofia d'Epiro,IT-Santa Sofia d'Epiro
IT,Santa Severina,IT-Santa Severina
IT,Sant'Antioco,IT-Sant'Antioco
IT,Sant'Anna Arresi,IT-Sant'Anna Arresi
IT,Santa Ninfa,IT-Santa Ninfa
IT,Sant'Angelo Muxaro,IT-Sant'Angelo Muxaro
IT,Sant'Angelo di Brolo,IT-Sant'Angelo di Brolo
IT,Gerocarne,IT-Gerocarne
IT,Sant'Andrea Frius,IT-Sant'Andrea Frius
IT,Sant'Andrea Apostolo dello Ionio,IT-Sant'Andrea Apostolo dello Ionio
IT,Santa Marina Salina,IT-Santa Marina Salina
IT,Santa Maria di Licodia,IT-Santa Maria di Licodia
IT,Santa Margherita di Belice,IT-Santa Margherita di Belice
IT,Santa Lucia del Mela,IT-Santa Lucia del Mela
IT,Sant'Alfio,IT-Sant'Alfio
IT,Sant'Alessio Siculo,IT-Sant'Alessio Siculo
IT,Sant'Alessio in Aspromonte,IT-Sant'Alessio in Aspromonte
IT,Santa Giusta,IT-Santa Giusta
IT,Sant'Agata di Militello,IT-Sant'Agata di Militello
IT,Sant'Agata di Esaro,IT-Sant'Agata di Esaro
IT,Santa Flavia,IT-Santa Flavia
IT,Santa Elisabetta,IT-Santa Elisabetta
IT,Santa Domenica Vittoria,IT-Santa Domenica Vittoria
IT,Santa Domenica Talao,IT-Santa Domenica Talao
IT,Santa Domenica,IT-Santa Domenica
IT,Santadi,IT-Santadi
IT,Santa Croce Camerina,IT-Santa Croce Camerina
IT,Santa Cristina Gela,IT-Santa Cristina Gela
IT,Santa Cristina d'Aspromonte,IT-Santa Cristina d'Aspromonte
IT,Santa Caterina Villarmosa,IT-Santa Caterina Villarmosa
IT,Santa Caterina dello Ionio,IT-Santa Caterina dello Ionio
IT,Santa Caterina Albanese,IT-Santa Caterina Albanese
IT,San Sosti,IT-San Sosti
IT,San Sostene,IT-San Sostene
IT,San Salvatore di Fitalia,IT-San Salvatore di Fitalia
IT,San Roberto,IT-San Roberto
IT,San Procopio,IT-San Procopio
IT,Villa San Pietro,IT-Villa San Pietro
IT,San Pietro in Guarano,IT-San Pietro in Guarano
IT,San Pietro in Amantea,IT-San Pietro in Amantea
IT,San Pietro Apostolo,IT-San Pietro Apostolo
IT,San Pietro a Maida,IT-San Pietro a Maida
IT,San Piero Patti,IT-San Piero Patti
IT,San Pier Niceto,IT-San Pier Niceto
IT,San Nicolo'Gerrei,IT-San Nicolo'Gerrei
IT,San Nicolò d'Arcidano,IT-San Nicolò d'Arcidano
IT,San Nicolò,IT-San Nicolò
IT,San Nicola dell'Alto,IT-San Nicola dell'Alto
IT,San Nicola da Crissa,IT-San Nicola da Crissa
IT,San Nicola Arcella,IT-San Nicola Arcella
IT,San Michele di Ganzaria,IT-San Michele di Ganzaria
IT,San Mauro Marchesato,IT-San Mauro Marchesato
IT,San Mauro Castelverde,IT-San Mauro Castelverde
IT,San Martino di Finita,IT-San Martino di Finita
IT,San Martino,IT-San Martino
IT,San Marco d'Alunzio,IT-San Marco d'Alunzio
IT,San Marco Argentano,IT-San Marco Argentano
IT,San Mango d'Aquino,IT-San Mango d'Aquino
IT,Sanluri,IT-Sanluri
IT,San Lucido,IT-San Lucido
IT,San Luca,IT-San Luca
IT,San Lorenzo del Vallo,IT-San Lorenzo del Vallo
IT,San Lorenzo Bellizzi,IT-San Lorenzo Bellizzi
IT,San Lorenzo,IT-San Lorenzo
IT,San Leone Mosè,IT-San Leone Mosè
IT,San Gregorio d'Ippona,IT-San Gregorio d'Ippona
IT,San Gregorio di Catania,IT-San Gregorio di Catania
IT,San Giuseppe Jato,IT-San Giuseppe Jato
IT,San Giovanni Suergiu,IT-San Giovanni Suergiu
IT,Samo,IT-Samo
IT,San Giovanni la Punta,IT-San Giovanni la Punta
IT,San Giovanni in Fiore,IT-San Giovanni in Fiore
IT,San Giovanni Gemini,IT-San Giovanni Gemini
IT,San Giovanni di Gerace,IT-San Giovanni di Gerace
IT,San Giorgio Morgeto,IT-San Giorgio Morgeto
IT,San Giorgio Albanese,IT-San Giorgio Albanese
IT,San Giorgio,IT-San Giorgio
IT,Sangineto,IT-Sangineto
IT,San Gavino Monreale,IT-San Gavino Monreale
